x,y,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17
1676851200,8.76,62.81,0.001,1.511,312.6,0,986,0,0,0,0,0,0,0,0,0,0,0
1676851800,8.81,64.61,0.001,1.601,325.2,0,986,0,0,0,0,0,0,0,0,0,0,0
1676852400,8.64,64.15,0.001,1.4140000000000001,324.1,0,986,0,0,0,0,0,0,0,0,0,0,0
1676853000,8.3,68.08,0.001,0.883,37.37,0,986,0,0,0,0,0,0,0,0,0,0,0
1676853600,8.05,62.12,0.001,0.968,212.1,0,986,0,0,0,0,0,0,0,0,0,0,0
1676854200,8.83,65.53,0.001,0.997,18.91,0,986,0,0,0,0,0,0,0,0,0,0,0
1676854800,8.08,66.77,0.001,0.366,12.84,0,986,0,0,0,0,0,0,0,0,0,0,0
1676855400,7.97,67.94,0.001,0.503,354.5,0,986,0,0,0,0,0,0,0,0,0,0,0
1676856000,7.7989999999999995,67.33,0.001,0.161,223.6,0,986,0,0,0,0,0,0,0,0,0,0,0
1676856600,8.16,68.74,0.001,0.9079999999999999,124.1,0,986,0,0,0,0,0,0,0,0,0,0,0
1676857200,7.523,75.19,0.001,0.934,6.178999999999999,0,986,0,0,0,0,0,0,0,0,0,0,0
1676857800,6.7410000000000005,71.64,0.001,2.031,2.823,0,986,0,0,0,0,0,0,0,0,0,0,0
1676858400,7.487,71.37,0.001,1.706,1.601,0,986,0,0,0,0,0,0,0,0,0,0,0
1676859000,6.999,72.29,0.001,1.459,53.31,0,986,0,0,0,0,0,0,0,0,0,0,0
1676859600,7.15,73.75,0.001,0.963,55,0,986,0,0,0,0,0,0,0,0,0,0,0
1676860200,7.085,75.95,0.001,1.101,69.26,0,986,0,0,0,0,0,0,0,0,0,0,0
1676860800,7.061,74.05,0.001,1.5490000000000002,47.02,0,986,0,0,0,0,0,0,0,0,0,0,0
1676861400,6.516,75.45,0.001,1.876,42.83,0,986,0,0,0,0,0,0,0,0,0,0,0
1676862000,6.4110000000000005,74.99,0.001,1.96,38.45,0,986,0,0,0,0,0,0,0,0,0,0,0
1676862600,6.555,75.45,0.001,1.7719999999999998,40.56,0,986,0,0,0,0,0,0,0,0,0,0,0
1676863200,6.577000000000001,76.93,0.001,1.4580000000000002,42.51,0,986,0,0,0,0,0,0,0,0,0,0,0
1676863800,6.916,82.6,0.001,1.706,115.5,0,986,0,0,0,0,0,0,0,0,0,0,0
1676864400,6.5920000000000005,78.64,0.001,0.642,337.2,0,986,0,0,0,0,0,0,0,0,0,0,0
1676865000,6.428,75.46,0.001,1.105,16.37,0,986,0,0,0,0,0,0,0,0,0,0,0
1676865600,6.016,76.9,0.001,1.139,17.12,0,985,0,0,0,0,0,0,0,0,0,0,0
1676866200,6.097,78.52,0.001,1.4240000000000002,353.2,0,985,0,0,0,0,0,0,0,0,0,0,0
1676866800,6.074,78.5,0.001,1.371,358.2,0,985,0,0,0,0,0,0,0,0,0,0,0
1676867400,6.261,80.2,0.001,0.391,5.888999999999999,0,985,0,0,0,0,0,0,0,0,0,0,0
1676868000,5.984,81.3,0.001,0.664,3.389,0,985,0,0,0,0,0,0,0,0,0,0,0
1676868600,5.749,82,0.001,0.23,1.043,0,985,0,0,0,0,0,0,0,0,0,0,0
1676869200,6.357,77.96,0.001,0.94,219,0,985,0,0,0,0,0,0,0,0,0,0,0
1676869800,6.501,81.4,0.001,0.5720000000000001,316.2,0,985,0,0,0,0,0,0,0,0,0,0,0
1676870400,6.35,82,0.001,1.2670000000000001,245,0,985,0,0,0,0,0,0,0,0,0,0,0
1676871000,6.117999999999999,83.5,0.001,0.698,341.6,0,985,0,0,0,0,0,0,0,0,0,0,0
1676871600,5.702999999999999,83.6,0.002,1.264,12.03,0,985,0,0,0,0,0,0,0,0,0,0,0
1676872200,5.855,83.4,0.004,0.767,359,0,985,0,0,0,0,0,0,0,0,0,0,0
1676872800,5.8260000000000005,84.3,0.01,0.845,350.9,0,985,0,0,0,0,0,0,0,0,0,0,0
1676873400,5.422999999999999,84.7,0.087,1.06,14.97,0,985,0,0,0,0,0,0,0,0,0,0,0
1676874000,5.294,84.7,0.569,1.629,19.84,0,985,0,0,0,0,0,0,0,0,0,0,0
1676874600,5.29,84.5,1.714,1.7519999999999998,15.78,0,985,0,0,0,0,0,0,0,0,0,0,0
1676875200,5.687,84.7,5.966,1.392,335.5,0,985,0,0,0,0,0,0,0,0,0,0,0
1676875800,5.797999999999999,83.2,14.73,1.726,339.9,0,985,0,0,0,0,0,0,0,0,0,0,0
1676876400,5.671,83.4,27.94,1.31,6.957999999999999,0,985,0,0,0,0,0,0,0,0,0,0,0
1676877000,5.751,78.15,36.2,0.92,45.84,0,985,0,0,0,0,0,0,0,0,0,0,0
1676877600,6.513,75.48,49.86,1.401,102.1,0,985,0,0,0,0,0,0,0,0,0,0,0
1676878200,7.044,74.66,71.85,2.298,131.8,0,985,0,0,0,0,0,0,0,0,0,0,0
1676878800,6.977,80.8,119.7,2.888,135.8,0,985,0,0,0,0,0,0,0,0,0,0,0
1676879400,6.747000000000001,82.9,174,3.34,163.7,0,985,0,0,0,0,0,0,0,0,0,0,0
